costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,weburl
A,USD,STD,INDL,C,177227,2015-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2016-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2017-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2018-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2019-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2020-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2021-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2022-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2023-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2024-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177227,2025-12-31,INSULET CORP,PODD,www.insulet.com
A,USD,STD,INDL,C,177267,2010-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2011-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2012-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2013-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2014-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2015-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2016-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2017-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2018-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2019-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2020-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2021-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2022-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2023-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2024-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,177267,2025-09-30,TE CONNECTIVITY PLC,TEL,www.te.com
A,USD,STD,INDL,C,178015,2010-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2011-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2012-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2013-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2014-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2015-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2016-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2017-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2018-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2019-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2020-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2021-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2022-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2023-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2024-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2025-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178015,2026-01-31,LULULEMON ATHLETICA INC,LULU,corporate.lululemon.com
A,USD,STD,INDL,C,178507,2010-11-30,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2011-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2012-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2013-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2014-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2015-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2016-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2017-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2018-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2019-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2020-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2021-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2022-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2023-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2024-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178507,2025-12-31,MSCI INC,MSCI,www.msci.com
A,USD,STD,INDL,C,178704,2010-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2011-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2012-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2013-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2014-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2015-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2016-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2017-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2018-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2019-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2020-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2021-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2022-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2023-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2024-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2025-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,178704,2026-01-31,ULTA BEAUTY INC,ULTA,www.ulta.com
A,USD,STD,INDL,C,179202,2010-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2011-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2012-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2013-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2014-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2015-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2016-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2017-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2018-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2019-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2020-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2021-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2022-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2023-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2024-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179202,2025-12-31,ECHOSTAR CORP,SATS,www.echostar.com
A,USD,STD,INDL,C,179437,2010-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2011-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2012-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2013-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2014-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2015-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2016-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2017-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2018-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2019-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2020-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2021-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2022-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2023-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2024-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,INDL,C,179437,2025-12-31,AMERICAN WATER WORKS CO INC,AWK,www.amwater.com
A,USD,STD,FS,C,179534,2010-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2010-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2011-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2011-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2012-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2012-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2013-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2013-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2014-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2014-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2015-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2015-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2016-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2016-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2017-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2017-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2018-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2018-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2019-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2019-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2020-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2020-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2021-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2021-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2022-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2022-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2023-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2023-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2024-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2024-09-30,VISA INC,V,www.visa.com
A,USD,STD,FS,C,179534,2025-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179534,2025-09-30,VISA INC,V,www.visa.com
A,USD,STD,INDL,C,179621,2010-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2011-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2012-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2013-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2014-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2015-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2016-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2017-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2018-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2019-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2020-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2021-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2022-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2023-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2024-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179621,2025-12-31,PHILIP MORRIS INTERNATIONAL,PM,www.pmi.com
A,USD,STD,INDL,C,179741,2010-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2011-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2012-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2013-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2014-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2015-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2016-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2017-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2018-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2019-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2020-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2021-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,FS,C,179741,2022-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2022-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,FS,C,179741,2023-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2023-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,FS,C,179741,2024-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2024-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,FS,C,179741,2025-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,179741,2025-12-31,KKR & CO INC,KKR,www.kkr.com
A,USD,STD,INDL,C,180652,2010-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2011-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2012-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2013-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2014-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2015-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2016-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2017-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2018-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2019-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2020-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2021-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2022-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2023-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2024-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180652,2025-12-31,VERISK ANALYTICS INC,VRSK,www.verisk.com
A,USD,STD,INDL,C,180711,2010-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2011-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2012-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2013-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2014-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2015-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2016-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2017-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2018-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2019-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2020-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2021-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2022-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2023-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2024-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,180711,2025-10-31,BROADCOM INC,AVGO,www.broadcom.com
A,USD,STD,INDL,C,183377,2010-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2011-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2012-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2013-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2014-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2015-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2016-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2017-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2018-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2019-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2020-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2021-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2022-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2023-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2024-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183377,2025-12-31,FORTINET INC,FTNT,www.fortinet.com
A,USD,STD,INDL,C,183736,2010-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2011-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2012-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2013-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2014-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2015-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2016-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2017-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2018-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2019-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2020-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2021-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2022-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2023-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2024-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,183736,2025-12-31,GENERAC HOLDINGS INC,GNRC,www.generac.com
A,USD,STD,INDL,C,184254,2010-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2011-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2012-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2013-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2014-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2015-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2016-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2017-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2018-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2019-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2020-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2021-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,FS,C,184254,2022-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2022-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,FS,C,184254,2023-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2023-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,FS,C,184254,2024-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2024-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,FS,C,184254,2025-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,INDL,C,184254,2025-12-31,APOLLO GLOBAL MGMT INC,APO,www.apollo.com/institutional/homepage
A,USD,STD,FS,C,184500,2010-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2010-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2011-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2011-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2012-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2012-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2013-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2013-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2014-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2014-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2015-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2015-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2016-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2016-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2017-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2017-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2018-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2018-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2019-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2019-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,FS,C,184500,2020-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
A,USD,STD,INDL,C,184500,2020-12-31,CBOE GLOBAL MARKETS INC,CBOE,www.cboe.com
